,epoch,step_label,file_name,losses,accs,preds,Class
0,0,val,V11,0.172,1.0,0.0,0.0
1,0,val,V16,57345068.0,0.0,0.0,1.0
2,0,train,V28,57294292.0,1.0,1.0,1.0
3,0,train,V24,0.954,0.0,1.0,0.0
4,0,train,V26,53138056.0,1.0,1.0,1.0
5,0,train,V153,10501315.0,1.0,1.0,1.0
6,0,train,V49,175954960.0,0.0,0.0,1.0
7,0,train,V39,10500411.0,1.0,1.0,1.0
8,0,train,V57,2.688,0.0,1.0,0.0
9,0,train,V157,57900184.0,0.0,0.0,1.0
10,0,train,V114,0.179,1.0,0.0,0.0
11,0,train,V14,27136192.0,1.0,1.0,1.0
12,0,train,V165,10500411.0,1.0,1.0,1.0
13,0,train,V116,0.876,0.0,1.0,0.0
14,0,train,V217,21107606.0,1.0,1.0,1.0
15,0,train,V46,0.161,1.0,0.0,0.0
16,0,train,V104,0.891,0.0,1.0,0.0
17,0,train,V221,2.687,0.0,1.0,0.0
18,0,train,V192,10500420.0,1.0,1.0,1.0
19,0,train,V123,57384060.0,0.0,0.0,1.0
20,0,train,V178,0.876,1.0,0.0,0.0
21,0,train,V155,10500411.0,1.0,1.0,1.0
22,0,train,V97,1.768,0.0,1.0,0.0
23,0,train,V191,11149443.0,1.0,1.0,1.0
24,0,train,V145,57339332.0,1.0,1.0,1.0
25,0,train,V47,10500411.0,1.0,1.0,1.0
26,0,train,V233,2.688,0.0,1.0,0.0
27,0,train,V210,31593970.0,1.0,1.0,1.0
28,0,train,V15,10500411.0,1.0,1.0,1.0
29,0,train,V106,0.161,1.0,0.0,0.0
30,0,train,V199,17603868.0,1.0,1.0,1.0
31,0,train,V102,2.688,0.0,1.0,0.0
32,0,train,V137,57342128.0,1.0,1.0,1.0
33,0,train,V93,2.688,0.0,1.0,0.0
34,0,train,V218,10500411.0,1.0,1.0,1.0
35,0,train,V209,10500411.0,1.0,1.0,1.0
36,0,train,V42,2.688,0.0,1.0,0.0
37,0,train,V150,10500411.0,1.0,1.0,1.0
38,0,train,V23,10500411.0,1.0,1.0,1.0
39,0,train,V108,2.688,0.0,1.0,0.0
40,0,train,V241,10500411.0,1.0,1.0,1.0
41,0,train,V189,10500411.0,1.0,1.0,1.0
42,0,train,V60,2.688,0.0,1.0,0.0
43,0,train,V132,10500411.0,1.0,1.0,1.0
44,0,train,V70,2.688,0.0,1.0,0.0
45,0,train,V44,2.688,0.0,1.0,0.0
46,0,train,V5,10500411.0,1.0,1.0,1.0
47,0,train,V235,10500411.0,1.0,1.0,1.0
48,0,train,V37,2.688,0.0,1.0,0.0
49,0,train,V208,10500411.0,1.0,1.0,1.0
50,0,train,V247,2.688,0.0,1.0,0.0
51,0,train,V22,2.688,0.0,1.0,0.0
52,0,train,V54,10500411.0,1.0,1.0,1.0
53,0,train,V77,2.688,0.0,1.0,0.0
54,0,train,V257,10500411.0,1.0,1.0,1.0
55,0,train,V125,10508985.0,1.0,1.0,1.0
56,0,train,V7,2.688,0.0,1.0,0.0
57,0,train,V50,2.688,0.0,1.0,0.0
58,0,train,V207,10500411.0,1.0,1.0,1.0
59,0,train,V230,2.688,0.0,1.0,0.0
60,0,train,V61,10500411.0,1.0,1.0,1.0
61,0,train,V172,2.688,0.0,1.0,0.0
62,0,train,V83,10500411.0,1.0,1.0,1.0
63,0,train,V142,10500411.0,1.0,1.0,1.0
64,0,train,V255,10500411.0,1.0,1.0,1.0
65,0,train,V244,10500411.0,1.0,1.0,1.0
66,0,train,V128,10500411.0,1.0,1.0,1.0
67,0,train,V110,10500411.0,1.0,1.0,1.0
68,0,train,V135,10500411.0,1.0,1.0,1.0
69,0,train,V203,10500411.0,1.0,1.0,1.0
70,0,train,V94,10500411.0,1.0,1.0,1.0
71,0,train,V84,2.688,0.0,1.0,0.0
72,0,train,V193,10500411.0,1.0,1.0,1.0
73,0,train,V223,2.688,0.0,1.0,0.0
74,0,train,V131,0.947,0.0,1.0,0.0
75,0,train,V36,2.688,0.0,1.0,0.0
76,0,train,V176,0.897,0.0,1.0,0.0
77,0,train,V164,10500411.0,1.0,1.0,1.0
78,0,train,V273,10500411.0,1.0,1.0,1.0
79,0,train,V275,10500411.0,1.0,1.0,1.0
80,0,train,V231,2.688,0.0,1.0,0.0
81,0,train,V59,10500411.0,1.0,1.0,1.0
82,0,train,V96,2.688,0.0,1.0,0.0
83,0,train,V272,10500411.0,1.0,1.0,1.0
84,0,train,V188,10500411.0,1.0,1.0,1.0
85,0,train,V10,2.688,0.0,1.0,0.0
86,0,train,V162,10500411.0,1.0,1.0,1.0
87,0,train,V65,10500411.0,1.0,1.0,1.0
88,0,train,V80,10500411.0,1.0,1.0,1.0
89,0,train,V262,10500411.0,1.0,1.0,1.0
90,0,train,V267,10500411.0,1.0,1.0,1.0
91,0,train,V232,2.688,0.0,1.0,0.0
92,0,train,V122,10500411.0,1.0,1.0,1.0
93,0,train,V38,2.688,0.0,1.0,0.0
94,0,train,V166,2.688,0.0,1.0,0.0
95,0,train,V140,2.688,0.0,1.0,0.0
96,0,train,V100,2.531,0.0,1.0,0.0
97,0,train,V260,10500411.0,1.0,1.0,1.0
98,0,train,V99,10504919.0,1.0,1.0,1.0
99,0,train,V149,10500411.0,1.0,1.0,1.0
100,0,train,V206,10500411.0,1.0,1.0,1.0
101,0,train,V226,10500411.0,1.0,1.0,1.0
102,0,train,V98,2.688,0.0,1.0,0.0
103,0,train,V68,2.688,0.0,1.0,0.0
104,0,train,V170,10500411.0,1.0,1.0,1.0
105,0,train,V87,2.688,0.0,1.0,0.0
106,0,train,V243,10500411.0,1.0,1.0,1.0
107,0,train,V216,2.688,0.0,1.0,0.0
108,0,train,V245,2.688,0.0,1.0,0.0
109,0,train,V95,2.688,0.0,1.0,0.0
110,0,train,V117,2.688,0.0,1.0,0.0
111,0,train,V56,10500411.0,1.0,1.0,1.0
112,0,train,V105,2.688,0.0,1.0,0.0
113,0,train,V58,10500411.0,1.0,1.0,1.0
114,0,train,V174,10500411.0,1.0,1.0,1.0
115,0,train,V249,10500411.0,1.0,1.0,1.0
116,0,train,V253,10500411.0,1.0,1.0,1.0
117,0,train,V103,10500411.0,1.0,1.0,1.0
118,0,train,V126,10500411.0,1.0,1.0,1.0
119,0,train,V182,10500411.0,1.0,1.0,1.0
120,0,train,V138,10500411.0,1.0,1.0,1.0
121,0,train,V136,10500542.0,1.0,1.0,1.0
122,0,train,V9,10500411.0,1.0,1.0,1.0
123,0,train,V248,0.879,0.0,1.0,0.0
124,0,train,V101,2.688,0.0,1.0,0.0
125,0,train,V66,10500411.0,1.0,1.0,1.0
126,0,train,V276,2.688,0.0,1.0,0.0
127,0,train,V127,149953760.0,0.0,0.0,1.0
128,0,train,V158,10500411.0,1.0,1.0,1.0
129,0,train,V6,2.688,0.0,1.0,0.0
130,0,train,V240,10500411.0,1.0,1.0,1.0
131,0,train,V200,40124016.0,1.0,1.0,1.0
132,0,train,V51,10500507.0,1.0,1.0,1.0
133,0,train,V25,2.688,0.0,1.0,0.0
134,0,train,V204,2.688,0.0,1.0,0.0
135,0,train,V201,10500411.0,1.0,1.0,1.0
136,0,train,V113,2.688,0.0,1.0,0.0
137,0,train,V107,2.688,0.0,1.0,0.0
138,0,train,V85,2.688,0.0,1.0,0.0
139,0,train,V62,10500411.0,1.0,1.0,1.0
140,0,train,V264,10500411.0,1.0,1.0,1.0
141,0,train,V55,2.688,0.0,1.0,0.0
142,0,train,V143,10500411.0,1.0,1.0,1.0
143,0,train,V227,2.688,0.0,1.0,0.0
144,0,train,V75,10500411.0,1.0,1.0,1.0
145,0,train,V215,10500411.0,1.0,1.0,1.0
146,0,train,V171,10500411.0,1.0,1.0,1.0
147,0,train,V12,2.688,0.0,1.0,0.0
148,0,train,V90,10500411.0,1.0,1.0,1.0
149,0,train,V256,10500411.0,1.0,1.0,1.0
150,0,train,V277,0.893,0.0,1.0,0.0
151,0,train,V64,10500411.0,1.0,1.0,1.0
152,0,train,V163,10500411.0,1.0,1.0,1.0
153,0,train,V34,2.688,0.0,1.0,0.0
154,0,train,V18,10500411.0,1.0,1.0,1.0
155,0,train,V124,10500411.0,1.0,1.0,1.0
156,0,train,V45,10500411.0,1.0,1.0,1.0
157,0,train,V120,10500411.0,1.0,1.0,1.0
158,0,train,V186,2.688,0.0,1.0,0.0
159,0,train,V212,10500411.0,1.0,1.0,1.0
160,0,train,V74,10500411.0,1.0,1.0,1.0
161,0,train,V76,2.688,0.0,1.0,0.0
162,0,train,V266,2.688,0.0,1.0,0.0
163,0,train,V78,10500411.0,1.0,1.0,1.0
164,0,train,V35,10500411.0,1.0,1.0,1.0
165,0,train,V40,10500411.0,1.0,1.0,1.0
166,0,train,V119,2.688,0.0,1.0,0.0
167,0,train,V67,10500411.0,1.0,1.0,1.0
168,0,train,V147,10500411.0,1.0,1.0,1.0
169,0,train,V13,2.688,0.0,1.0,0.0
170,0,train,V3,2.688,0.0,1.0,0.0
171,0,train,V8,10500411.0,1.0,1.0,1.0
172,0,train,V261,10500411.0,1.0,1.0,1.0
173,0,train,V71,10500411.0,1.0,1.0,1.0
174,0,train,V236,10500411.0,1.0,1.0,1.0
175,0,train,V27,10500411.0,1.0,1.0,1.0
176,0,train,V175,10500411.0,1.0,1.0,1.0
177,0,train,V20,2.688,0.0,1.0,0.0
178,0,train,V139,2.688,0.0,1.0,0.0
179,0,train,V195,2.688,0.0,1.0,0.0
180,0,train,V251,2.688,0.0,1.0,0.0
181,0,train,V160,10500411.0,1.0,1.0,1.0
182,0,val,V11,2.582,0.0,1.0,0.0
183,0,val,V16,11564241.0,1.0,1.0,1.0
184,0,val,V17,11623767.0,1.0,1.0,1.0
185,0,val,V19,2.574,0.0,1.0,0.0
186,0,val,V31,2.608,0.0,1.0,0.0
187,0,val,V32,11622344.0,1.0,1.0,1.0
