,epoch,step_label,file_name,losses,accs,preds,Class
0,0,val,V152,0.234,1.0,1.0,1.0
1,0,val,V52,0.253,1.0,1.0,1.0
2,0,train,V65,1.031,0.0,1.0,0.0
3,0,train,V47,0.692,1.0,1.0,1.0
4,0,train,V223,0.694,0.0,1.0,0.0
5,0,train,V122,0.763,0.0,1.0,0.0
6,0,train,V138,0.693,0.0,0.0,1.0
7,0,train,V40,0.693,0.0,0.0,1.0
8,0,train,V142,0.693,0.0,0.0,1.0
9,0,train,V98,0.693,1.0,0.0,0.0
10,0,train,V147,0.693,1.0,0.0,0.0
11,0,train,V37,0.693,1.0,0.0,0.0
12,0,train,V172,0.693,1.0,0.0,0.0
13,0,train,V209,0.693,0.0,0.0,1.0
14,0,train,V175,0.693,0.0,0.0,1.0
15,0,train,V128,0.693,0.0,0.0,1.0
16,0,train,V145,0.693,0.0,0.0,1.0
17,0,train,V117,0.693,1.0,0.0,0.0
18,0,train,V93,0.693,1.0,0.0,0.0
19,0,train,V136,0.693,0.0,0.0,1.0
20,0,train,V70,0.693,1.0,0.0,0.0
21,0,train,V192,0.693,1.0,0.0,0.0
22,0,train,V22,0.693,1.0,0.0,0.0
23,0,train,V227,0.693,1.0,0.0,0.0
24,0,train,V210,0.693,1.0,0.0,0.0
25,0,train,V163,0.693,0.0,0.0,1.0
26,0,train,V230,0.693,0.0,1.0,0.0
27,0,train,V107,0.693,1.0,0.0,0.0
28,0,train,V221,0.693,1.0,0.0,0.0
29,0,train,V94,0.693,0.0,0.0,1.0
30,0,train,V275,0.693,1.0,0.0,0.0
31,0,train,V200,0.693,0.0,0.0,1.0
32,0,train,V15,0.693,0.0,0.0,1.0
33,0,train,V45,0.693,0.0,0.0,1.0
34,0,train,V23,0.693,0.0,0.0,1.0
35,0,train,V218,0.693,0.0,0.0,1.0
36,0,train,V18,0.693,0.0,0.0,1.0
37,0,train,V249,0.693,1.0,0.0,0.0
38,0,train,V28,0.693,0.0,0.0,1.0
39,0,train,V34,0.693,1.0,0.0,0.0
40,0,train,V114,0.693,1.0,0.0,0.0
41,0,train,V189,0.693,1.0,0.0,0.0
42,0,train,V102,0.693,1.0,0.0,0.0
43,0,train,V76,0.693,1.0,0.0,0.0
44,0,train,V97,0.693,0.0,1.0,0.0
45,0,train,V25,0.693,1.0,0.0,0.0
46,0,train,V158,0.693,0.0,0.0,1.0
47,0,train,V233,0.693,1.0,0.0,0.0
48,0,train,V83,0.693,1.0,0.0,0.0
49,0,train,V124,0.693,0.0,0.0,1.0
50,0,train,V90,0.693,1.0,0.0,0.0
51,0,train,V260,0.693,1.0,0.0,0.0
52,0,train,V257,0.693,0.0,0.0,1.0
53,0,train,V27,0.693,0.0,0.0,1.0
54,0,train,V101,0.693,1.0,0.0,0.0
55,0,train,V160,0.693,0.0,0.0,1.0
56,0,train,V139,0.693,1.0,0.0,0.0
57,0,train,V51,0.693,0.0,0.0,1.0
58,0,train,V262,0.693,0.0,0.0,1.0
59,0,train,V58,0.693,1.0,0.0,0.0
60,0,train,V46,0.693,1.0,0.0,0.0
61,0,train,V171,0.693,1.0,0.0,0.0
62,0,train,V208,0.693,1.0,0.0,0.0
63,0,train,V126,0.693,1.0,0.0,0.0
64,0,train,V231,0.693,1.0,0.0,0.0
65,0,train,V123,0.693,0.0,0.0,1.0
66,0,train,V235,0.693,1.0,0.0,0.0
67,0,train,V106,0.693,1.0,0.0,0.0
68,0,train,V248,0.693,1.0,0.0,0.0
69,0,train,V87,0.693,1.0,0.0,0.0
70,0,train,V153,0.693,1.0,0.0,0.0
