,epoch,step_label,file_name,losses,accs,preds,Class
0,0,val,V11,1.061,0.0,1.0,0.0
1,0,val,V225,1.537,0.0,1.0,0.0
2,0,train,V38,1.147,0.0,1.0,0.0
3,0,train,V42,-0.0,1.0,0.0,0.0
4,0,train,V174,50.518,0.0,0.0,1.0
5,0,train,V192,-0.0,1.0,0.0,0.0
6,0,train,V233,-0.0,1.0,0.0,0.0
7,0,train,V142,0.005,1.0,1.0,1.0
8,0,train,V153,5.983,0.0,1.0,0.0
9,0,train,V188,11.738,0.0,0.0,1.0
10,0,train,V248,0.006,1.0,0.0,0.0
11,0,train,V178,19.452,0.0,1.0,0.0
12,0,train,V45,14.508,0.0,0.0,1.0
13,0,train,V160,2.946,0.0,0.0,1.0
14,0,train,V39,3.234,0.0,0.0,1.0
15,0,train,V207,6.578,0.0,0.0,1.0
16,0,train,V203,16.154,0.0,1.0,0.0
17,0,train,V251,15.467,0.0,1.0,0.0
18,0,train,V186,10.826,0.0,1.0,0.0
19,0,train,V96,0.55,1.0,0.0,0.0
20,0,train,V166,0.003,1.0,0.0,0.0
21,0,train,V162,6.285,0.0,0.0,1.0
22,0,train,V128,9.565,0.0,0.0,1.0
23,0,train,V199,13.044,0.0,0.0,1.0
24,0,train,V176,0.0,1.0,0.0,0.0
25,0,train,V145,12.224,0.0,0.0,1.0
26,0,train,V14,0.0,1.0,0.0,0.0
27,0,train,V147,0.0,1.0,0.0,0.0
28,0,train,V59,0.0,1.0,0.0,0.0
29,0,train,V51,6.356,0.0,0.0,1.0
30,0,train,V95,0.057,1.0,0.0,0.0
31,0,train,V165,3.004,0.0,0.0,1.0
32,0,train,V94,0.026,1.0,1.0,1.0
33,0,train,V119,5.145,0.0,1.0,0.0
34,0,train,V105,1.371,0.0,1.0,0.0
35,0,train,V235,1.768,0.0,1.0,0.0
36,0,train,V46,3.716,0.0,1.0,0.0
37,0,train,V241,0.468,1.0,0.0,0.0
38,0,train,V116,0.041,1.0,0.0,0.0
39,0,train,V208,0.0,1.0,0.0,0.0
40,0,train,V132,6.265,0.0,0.0,1.0
41,0,train,V172,0.0,1.0,0.0,0.0
42,0,train,V74,0.0,1.0,0.0,0.0
43,0,train,V49,13.11,0.0,0.0,1.0
44,0,train,V70,-0.0,1.0,0.0,0.0
45,0,train,V276,0.0,1.0,0.0,0.0
46,0,train,V85,0.0,1.0,0.0,0.0
47,0,train,V65,-0.0,1.0,0.0,0.0
48,0,train,V64,0.0,1.0,0.0,0.0
49,0,train,V175,10.984,0.0,0.0,1.0
50,0,train,V62,4.855,0.0,0.0,1.0
51,0,train,V110,0.0,1.0,0.0,0.0
52,0,train,V78,0.0,1.0,0.0,0.0
53,0,train,V227,0.0,1.0,0.0,0.0
54,0,train,V8,0.016,1.0,0.0,0.0
55,0,train,V171,0.0,1.0,0.0,0.0
56,0,train,V231,0.0,1.0,0.0,0.0
57,0,train,V217,1.981,0.0,0.0,1.0
58,0,train,V103,0.36,1.0,0.0,0.0
59,0,train,V36,0.001,1.0,0.0,0.0
60,0,train,V68,0.011,1.0,0.0,0.0
61,0,train,V117,0.803,1.0,0.0,0.0
62,0,train,V195,1.244,0.0,1.0,0.0
63,0,train,V75,1.92,0.0,0.0,1.0
64,0,train,V22,0.0,1.0,0.0,0.0
65,0,train,V7,0.0,1.0,0.0,0.0
66,0,train,V6,0.012,1.0,0.0,0.0
67,0,train,V9,0.118,1.0,0.0,0.0
68,0,train,V262,2.813,0.0,0.0,1.0
69,0,train,V113,0.001,1.0,0.0,0.0
70,0,train,V18,5.285,0.0,0.0,1.0
71,0,train,V26,1.088,0.0,1.0,0.0
72,0,train,V126,2.442,0.0,1.0,0.0
73,0,train,V108,0.001,1.0,0.0,0.0
74,0,train,V212,0.44,1.0,0.0,0.0
75,0,train,V15,3.865,0.0,0.0,1.0
76,0,train,V57,0.219,1.0,0.0,0.0
77,0,train,V20,0.0,1.0,0.0,0.0
78,0,train,V139,0.004,1.0,0.0,0.0
79,0,train,V5,3.948,0.0,0.0,1.0
80,0,train,V200,3.823,0.0,0.0,1.0
81,0,train,V61,0.036,1.0,0.0,0.0
82,0,train,V24,0.01,1.0,0.0,0.0
83,0,train,V54,1.925,0.0,0.0,1.0
84,0,train,V135,0.566,1.0,0.0,0.0
85,0,train,V164,0.381,1.0,1.0,1.0
86,0,train,V215,1.077,0.0,1.0,0.0
87,0,train,V275,3.604,0.0,1.0,0.0
88,0,train,V150,3.349,0.0,1.0,0.0
89,0,train,V218,1.332,0.0,0.0,1.0
90,0,train,V210,0.368,1.0,0.0,0.0
91,0,train,V10,0.017,1.0,0.0,0.0
92,0,train,V13,0.026,1.0,0.0,0.0
93,0,train,V256,0.029,1.0,0.0,0.0
94,0,train,V226,0.015,1.0,0.0,0.0
95,0,train,V191,4.06,0.0,0.0,1.0
96,0,train,V261,3.336,0.0,0.0,1.0
97,0,train,V120,3.253,0.0,0.0,1.0
98,0,train,V125,3.387,0.0,0.0,1.0
99,0,train,V97,0.03,1.0,0.0,0.0
100,0,train,V99,2.033,0.0,0.0,1.0
101,0,train,V122,0.111,1.0,0.0,0.0
