,epoch,step_label,file_name,losses,accs,preds,Class
0,0,val,V4,1.439,0.0,1.0,0.0
1,0,val,V12,1.509,0.0,1.0,0.0
2,0,train,V233,0.615,0.0,1.0,0.0
3,0,train,V240,0.645,1.0,1.0,1.0
4,0,train,V122,0.677,0.0,1.0,0.0
5,0,train,V9,0.908,0.0,1.0,0.0
6,0,train,V201,1.249,0.0,1.0,0.0
7,0,train,V198,0.99,0.0,0.0,1.0
8,0,train,V130,0.535,0.0,1.0,0.0
9,0,train,V3,0.535,0.0,1.0,0.0
10,0,train,V56,0.986,0.0,0.0,1.0
11,0,train,V239,0.532,1.0,0.0,0.0
12,0,train,V11,0.534,1.0,0.0,0.0
13,0,train,V94,0.985,1.0,1.0,1.0
14,0,train,V172,0.535,1.0,0.0,0.0
15,0,train,V242,0.537,0.0,1.0,0.0
16,0,train,V238,0.533,1.0,0.0,0.0
17,0,train,V159,0.534,1.0,0.0,0.0
18,0,train,V253,0.986,0.0,0.0,1.0
19,0,train,V64,0.534,1.0,0.0,0.0
20,0,train,V33,0.991,0.0,0.0,1.0
21,0,train,V118,0.534,1.0,0.0,0.0
22,0,train,V86,0.537,0.0,1.0,0.0
23,0,train,V32,0.534,1.0,0.0,0.0
24,0,train,V196,0.535,0.0,1.0,0.0
25,0,train,V59,0.534,1.0,0.0,0.0
26,0,train,V36,0.534,1.0,0.0,0.0
27,0,train,V185,0.534,1.0,0.0,0.0
28,0,train,V110,0.534,1.0,0.0,0.0
29,0,train,V211,0.534,1.0,0.0,0.0
30,0,train,V106,0.534,1.0,0.0,0.0
31,0,train,V197,0.986,0.0,0.0,1.0
32,0,train,V40,1.009,0.0,0.0,1.0
33,0,train,V109,0.534,1.0,0.0,0.0
34,0,train,V60,0.533,1.0,0.0,0.0
35,0,train,V143,0.987,0.0,0.0,1.0
36,0,train,V179,0.534,1.0,0.0,0.0
37,0,train,V230,0.535,1.0,0.0,0.0
38,0,train,V260,0.534,1.0,0.0,0.0
39,0,train,V71,0.986,0.0,0.0,1.0
40,0,train,V270,0.986,0.0,0.0,1.0
41,0,train,V229,0.535,0.0,1.0,0.0
42,0,train,V276,0.534,1.0,0.0,0.0
43,0,train,V203,0.535,1.0,0.0,0.0
44,0,train,V214,0.535,0.0,1.0,0.0
45,0,train,V264,0.986,0.0,0.0,1.0
46,0,train,V132,0.986,0.0,0.0,1.0
47,0,train,V162,0.986,0.0,0.0,1.0
48,0,train,V92,0.534,1.0,0.0,0.0
49,0,train,V208,0.539,0.0,1.0,0.0
50,0,train,V269,0.535,1.0,0.0,0.0
51,0,train,V227,0.535,0.0,1.0,0.0
52,0,train,V16,0.535,1.0,0.0,0.0
53,0,train,V67,0.535,0.0,1.0,0.0
54,0,train,V17,0.535,0.0,1.0,0.0
55,0,train,V174,0.986,0.0,0.0,1.0
56,0,train,V262,0.986,0.0,0.0,1.0
