,epoch,step_label,file_name,losses,accs,preds,Class
0,0,val,V185,0.636,1.0,0.0,0.0
1,0,val,V168,0.751,0.0,0.0,1.0
2,0,train,V162,0.99,0.0,0.0,1.0
3,0,train,V165,0.164,1.0,1.0,1.0
4,0,train,V76,2.914,0.0,1.0,0.0
5,0,train,V155,2.328,0.0,1.0,0.0
6,0,train,V14,1.57,0.0,1.0,0.0
7,0,train,V217,0.484,1.0,1.0,1.0
8,0,train,V163,0.489,1.0,1.0,1.0
9,0,train,V101,1.318,0.0,1.0,0.0
10,0,train,V28,0.649,1.0,1.0,1.0
11,0,train,V191,0.699,0.0,0.0,1.0
12,0,train,V98,0.727,0.0,1.0,0.0
13,0,train,V116,0.655,1.0,0.0,0.0
14,0,train,V64,0.603,1.0,0.0,0.0
15,0,train,V206,0.843,0.0,0.0,1.0
16,0,train,V39,0.93,0.0,0.0,1.0
17,0,train,V241,0.494,1.0,0.0,0.0
18,0,train,V128,0.871,0.0,0.0,1.0
19,0,train,V266,0.464,1.0,0.0,0.0
20,0,train,V145,1.063,0.0,0.0,1.0
21,0,train,V257,0.97,0.0,0.0,1.0
22,0,train,V108,0.606,1.0,0.0,0.0
23,0,train,V110,0.628,1.0,0.0,0.0
24,0,train,V93,0.642,1.0,0.0,0.0
25,0,train,V209,0.753,0.0,0.0,1.0
26,0,train,V113,0.654,1.0,0.0,0.0
27,0,train,V74,0.637,1.0,0.0,0.0
28,0,train,V158,0.777,0.0,0.0,1.0
29,0,train,V96,0.639,1.0,0.0,0.0
30,0,train,V210,0.607,1.0,0.0,0.0
31,0,train,V57,0.586,1.0,0.0,0.0
32,0,train,V114,0.555,1.0,0.0,0.0
33,0,train,V35,0.535,1.0,0.0,0.0
34,0,train,V95,0.465,1.0,0.0,0.0
35,0,train,V248,0.491,1.0,0.0,0.0
36,0,train,V42,0.437,1.0,0.0,0.0
37,0,train,V199,1.075,0.0,0.0,1.0
38,0,train,V24,0.282,1.0,0.0,0.0
39,0,train,V275,0.411,1.0,0.0,0.0
40,0,train,V122,0.24,1.0,0.0,0.0
41,0,train,V51,1.363,0.0,0.0,1.0
42,0,train,V85,0.331,1.0,0.0,0.0
43,0,train,V126,0.333,1.0,0.0,0.0
44,0,train,V22,0.318,1.0,0.0,0.0
45,0,train,V99,1.29,0.0,0.0,1.0
46,0,train,V166,0.3,1.0,0.0,0.0
47,0,train,V120,1.58,0.0,0.0,1.0
48,0,train,V94,1.349,0.0,0.0,1.0
49,0,train,V215,0.328,1.0,0.0,0.0
50,0,train,V65,0.303,1.0,0.0,0.0
51,0,train,V45,1.211,0.0,0.0,1.0
52,0,train,V26,0.385,1.0,0.0,0.0
53,0,train,V171,0.358,1.0,0.0,0.0
54,0,train,V137,1.505,0.0,0.0,1.0
55,0,train,V188,1.195,0.0,0.0,1.0
56,0,train,V189,0.418,1.0,0.0,0.0
57,0,train,V249,0.435,1.0,0.0,0.0
58,0,train,V71,0.999,0.0,0.0,1.0
59,0,train,V201,0.401,1.0,0.0,0.0
60,0,train,V140,0.482,1.0,0.0,0.0
61,0,train,V235,0.48,1.0,0.0,0.0
62,0,train,V123,0.944,0.0,0.0,1.0
63,0,train,V272,0.966,0.0,0.0,1.0
64,0,train,V255,0.966,0.0,0.0,1.0
