,epoch,step_label,file_name,losses,accs,preds,Class
0,0,val,V130,1.886,0.0,4.0,5.0
1,0,val,V112,2.13,1.0,4.0,4.0
2,0,train,V14,1.884,0.0,4.0,5.0
3,0,train,V218,1.805,0.0,4.0,6.0
4,0,train,V153,1.883,0.0,4.0,5.0
5,0,train,V106,2.733,0.0,4.0,1.0
6,0,train,V215,2.129,1.0,4.0,4.0
7,0,train,V20,2.732,0.0,4.0,1.0
8,0,train,V120,1.322,0.0,4.0,7.0
9,0,train,V114,2.312,0.0,4.0,2.0
10,0,train,V171,2.129,1.0,4.0,4.0
11,0,train,V76,2.73,0.0,4.0,1.0
12,0,train,V175,1.323,0.0,4.0,7.0
13,0,train,V40,1.323,0.0,4.0,7.0
14,0,train,V55,2.615,0.0,4.0,0.0
15,0,train,V142,1.323,0.0,4.0,7.0
16,0,train,V49,1.323,0.0,4.0,7.0
17,0,train,V208,1.879,0.0,4.0,5.0
18,0,train,V203,2.128,1.0,4.0,4.0
19,0,train,V7,2.615,0.0,4.0,0.0
20,0,train,V50,2.312,0.0,4.0,2.0
21,0,train,V34,3.135,0.0,4.0,3.0
22,0,train,V150,1.88,0.0,4.0,5.0
23,0,train,V18,1.322,0.0,4.0,7.0
24,0,train,V264,1.807,0.0,4.0,6.0
25,0,train,V99,1.807,0.0,4.0,6.0
26,0,train,V262,1.322,0.0,4.0,7.0
27,0,train,V47,1.322,0.0,4.0,7.0
28,0,train,V119,2.614,0.0,4.0,0.0
29,0,train,V35,2.128,1.0,4.0,4.0
30,0,train,V137,1.322,0.0,4.0,7.0
31,0,train,V243,1.806,0.0,4.0,6.0
32,0,train,V45,1.807,0.0,4.0,6.0
33,0,train,V233,2.73,0.0,4.0,1.0
34,0,train,V62,1.806,0.0,4.0,6.0
35,0,train,V178,2.615,0.0,4.0,0.0
36,0,train,V56,1.806,0.0,4.0,6.0
37,0,train,V96,2.312,0.0,4.0,2.0
38,0,train,V223,3.137,0.0,4.0,3.0
39,0,train,V193,2.128,1.0,4.0,4.0
40,0,train,V217,1.806,0.0,4.0,6.0
41,0,train,V71,1.805,0.0,4.0,6.0
42,0,train,V157,1.321,0.0,4.0,7.0
43,0,train,V128,1.805,0.0,4.0,6.0
44,0,train,V101,2.613,0.0,4.0,0.0
45,0,train,V116,3.136,0.0,4.0,3.0
46,0,train,V42,2.313,0.0,4.0,2.0
47,0,train,V136,1.322,0.0,4.0,7.0
48,0,train,V61,1.882,0.0,4.0,5.0
49,0,train,V6,2.613,0.0,4.0,0.0
50,0,train,V83,1.881,0.0,4.0,5.0
51,0,train,V166,2.613,0.0,4.0,0.0
52,0,train,V103,1.88,0.0,4.0,5.0
53,0,train,V100,2.731,0.0,4.0,1.0
54,0,train,V10,2.613,0.0,4.0,0.0
55,0,train,V108,2.731,0.0,4.0,1.0
56,0,train,V126,1.881,0.0,4.0,5.0
57,0,train,V212,2.131,1.0,4.0,4.0
58,0,train,V236,2.13,1.0,4.0,4.0
59,0,train,V57,2.611,0.0,4.0,0.0
60,0,train,V80,1.88,0.0,4.0,5.0
61,0,train,V210,2.13,1.0,4.0,4.0
62,0,train,V227,2.315,0.0,4.0,2.0
63,0,train,V273,1.804,0.0,4.0,6.0
64,0,train,V113,2.73,0.0,4.0,1.0
65,0,train,V176,3.138,0.0,4.0,3.0
66,0,train,V90,1.876,0.0,4.0,5.0
67,0,train,V277,3.136,0.0,4.0,3.0
68,0,train,V245,3.137,0.0,4.0,3.0
69,0,train,V272,1.804,0.0,4.0,6.0
70,0,train,V143,1.805,0.0,4.0,6.0
71,0,train,V174,1.804,0.0,4.0,6.0
72,0,train,V22,2.312,0.0,4.0,2.0
73,0,train,V147,2.129,1.0,4.0,4.0
74,0,train,V232,2.73,0.0,4.0,1.0
75,0,train,V38,2.61,0.0,4.0,0.0
76,0,train,V75,1.804,0.0,4.0,6.0
77,0,train,V97,2.314,0.0,4.0,2.0
78,0,train,V199,1.323,0.0,4.0,7.0
79,0,train,V162,1.323,0.0,4.0,7.0
80,0,train,V231,2.729,0.0,4.0,1.0
81,0,train,V93,2.728,0.0,4.0,1.0
82,0,train,V163,1.803,0.0,4.0,6.0
83,0,train,V94,1.803,0.0,4.0,6.0
84,0,train,V186,2.314,0.0,4.0,2.0
85,0,train,V172,2.729,0.0,4.0,1.0
86,0,train,V235,2.132,1.0,4.0,4.0
87,0,train,V107,2.312,0.0,4.0,2.0
88,0,train,V70,2.612,0.0,4.0,0.0
89,0,train,V58,1.88,0.0,4.0,5.0
90,0,train,V247,3.135,0.0,4.0,3.0
91,0,train,V46,2.726,0.0,4.0,1.0
92,0,train,V65,1.884,0.0,4.0,5.0
93,0,train,V260,1.884,0.0,4.0,5.0
94,0,train,V54,1.802,0.0,4.0,6.0
95,0,train,V24,2.727,0.0,4.0,1.0
96,0,train,V85,2.724,0.0,4.0,1.0
97,0,train,V60,2.613,0.0,4.0,0.0
98,0,train,V200,1.325,0.0,4.0,7.0
99,0,train,V140,2.726,0.0,4.0,1.0
100,0,train,V189,1.88,0.0,4.0,5.0
101,0,train,V138,1.801,0.0,4.0,6.0
102,0,train,V261,1.325,0.0,4.0,7.0
103,0,train,V244,2.133,1.0,4.0,4.0
104,0,train,V275,2.133,1.0,4.0,4.0
105,0,train,V216,2.312,0.0,4.0,2.0
106,0,train,V84,3.136,0.0,4.0,3.0
107,0,train,V257,1.325,0.0,4.0,7.0
108,0,train,V248,2.613,0.0,4.0,0.0
109,0,train,V266,2.313,0.0,4.0,2.0
110,0,train,V51,1.325,0.0,4.0,7.0
111,0,train,V15,1.325,0.0,4.0,7.0
112,0,train,V26,1.879,0.0,4.0,5.0
113,0,train,V66,2.133,1.0,4.0,4.0
114,0,train,V8,1.881,0.0,4.0,5.0
115,0,train,V36,2.311,0.0,4.0,2.0
116,0,train,V122,1.885,0.0,4.0,5.0
117,0,train,V158,1.802,0.0,4.0,6.0
118,0,train,V253,1.324,0.0,4.0,7.0
119,0,train,V23,1.324,0.0,4.0,7.0
120,0,train,V191,1.325,0.0,4.0,7.0
121,0,train,V105,2.313,0.0,4.0,2.0
122,0,train,V256,1.877,0.0,4.0,5.0
123,0,train,V125,1.324,0.0,4.0,7.0
124,0,train,V207,1.803,0.0,4.0,6.0
125,0,train,V135,1.882,0.0,4.0,5.0
126,0,train,V221,3.137,0.0,4.0,3.0
127,0,train,V59,2.133,1.0,4.0,4.0
128,0,train,V276,3.137,0.0,4.0,3.0
129,0,train,V110,1.879,0.0,4.0,5.0
130,0,train,V182,1.88,0.0,4.0,5.0
131,0,train,V67,1.878,0.0,4.0,5.0
132,0,train,V251,2.314,0.0,4.0,2.0
133,0,train,V226,1.875,0.0,4.0,5.0
134,0,train,V241,2.133,1.0,4.0,4.0
135,0,train,V37,2.613,0.0,4.0,0.0
136,0,train,V155,1.874,0.0,4.0,5.0
137,0,train,V77,2.726,0.0,4.0,1.0
138,0,train,V170,1.324,0.0,4.0,7.0
139,0,train,V139,2.726,0.0,4.0,1.0
140,0,train,V127,1.324,0.0,4.0,7.0
141,0,train,V44,2.314,0.0,4.0,2.0
142,0,train,V64,2.133,1.0,4.0,4.0
143,0,train,V28,1.324,0.0,4.0,7.0
144,0,train,V201,2.133,1.0,4.0,4.0
145,0,train,V117,3.138,0.0,4.0,3.0
146,0,train,V39,1.324,0.0,4.0,7.0
147,0,train,V102,2.615,0.0,4.0,0.0
148,0,train,V145,1.324,0.0,4.0,7.0
149,0,train,V104,2.314,0.0,4.0,2.0
150,0,train,V9,1.873,0.0,4.0,5.0
151,0,train,V164,1.323,0.0,4.0,7.0
152,0,train,V192,2.132,1.0,4.0,4.0
153,0,train,V3,2.614,0.0,4.0,0.0
154,0,train,V12,2.727,0.0,4.0,1.0
155,0,train,V267,1.323,0.0,4.0,7.0
156,0,train,V25,2.726,0.0,4.0,1.0
157,0,train,V95,2.315,0.0,4.0,2.0
158,0,train,V5,1.323,0.0,4.0,7.0
159,0,train,V124,1.323,0.0,4.0,7.0
160,0,train,V87,3.139,0.0,4.0,3.0
161,0,train,V132,1.323,0.0,4.0,7.0
162,0,train,V255,1.323,0.0,4.0,7.0
163,0,train,V27,1.323,0.0,4.0,7.0
164,0,train,V149,1.322,0.0,4.0,7.0
165,0,train,V188,1.322,0.0,4.0,7.0
166,0,train,V78,2.132,1.0,4.0,4.0
167,0,train,V74,1.874,0.0,4.0,5.0
168,0,train,V160,1.321,0.0,4.0,7.0
169,0,train,V230,2.314,0.0,4.0,2.0
170,0,train,V204,3.138,0.0,4.0,3.0
171,0,train,V123,1.321,0.0,4.0,7.0
172,0,train,V206,1.808,0.0,4.0,6.0
173,0,train,V165,1.807,0.0,4.0,6.0
174,0,train,V249,2.132,1.0,4.0,4.0
175,0,train,V195,2.314,0.0,4.0,2.0
176,0,train,V209,1.807,0.0,4.0,6.0
177,0,train,V131,2.615,0.0,4.0,0.0
178,0,train,V240,1.807,0.0,4.0,6.0
179,0,train,V68,2.614,0.0,4.0,0.0
180,0,train,V98,3.137,0.0,4.0,3.0
181,0,train,V13,2.313,0.0,4.0,2.0
182,0,val,V177,3.136,0.0,4.0,3.0
183,0,val,V180,1.807,0.0,4.0,6.0
184,0,val,V274,1.32,0.0,4.0,7.0
185,0,val,V134,1.32,0.0,4.0,7.0
186,0,val,V19,2.727,0.0,4.0,1.0
187,0,val,V225,2.61,0.0,4.0,0.0
188,0,val,V246,3.136,0.0,4.0,3.0
189,0,val,V112,2.132,1.0,4.0,4.0
190,0,val,V237,2.727,0.0,4.0,1.0
191,0,val,V111,1.807,0.0,4.0,6.0
192,0,val,V133,1.807,0.0,4.0,6.0
193,0,val,V52,1.32,0.0,4.0,7.0
194,0,val,V31,2.311,0.0,4.0,2.0
195,0,val,V183,2.314,0.0,4.0,2.0
196,0,val,V167,1.32,0.0,4.0,7.0
197,0,val,V169,1.32,0.0,4.0,7.0
198,0,val,V41,1.806,0.0,4.0,6.0
199,0,val,V32,2.133,1.0,4.0,4.0
200,0,val,V269,2.61,0.0,4.0,0.0
201,0,val,V213,2.616,0.0,4.0,0.0
202,0,val,V239,3.137,0.0,4.0,3.0
203,0,val,V187,1.32,0.0,4.0,7.0
204,0,val,V148,1.874,0.0,4.0,5.0
205,0,val,V268,2.615,0.0,4.0,0.0
206,0,val,V152,1.319,0.0,4.0,7.0
207,0,val,V254,1.319,0.0,4.0,7.0
208,0,val,V159,2.615,0.0,4.0,0.0
209,0,val,V91,1.874,0.0,4.0,5.0
210,0,val,V168,1.32,0.0,4.0,7.0
211,0,val,V17,1.881,0.0,4.0,5.0
212,0,val,V118,2.726,0.0,4.0,1.0
213,0,val,V202,1.807,0.0,4.0,6.0
214,0,val,V129,2.133,1.0,4.0,4.0
215,0,val,V185,2.313,0.0,4.0,2.0
216,0,val,V16,1.874,0.0,4.0,5.0
217,0,val,V238,2.132,1.0,4.0,4.0
218,0,val,V259,2.726,0.0,4.0,1.0
219,0,val,V214,2.133,1.0,4.0,4.0
220,0,val,V271,2.725,0.0,4.0,1.0
221,0,val,V173,2.31,0.0,4.0,2.0
222,0,val,V82,1.808,0.0,4.0,6.0
223,0,val,V11,2.31,0.0,4.0,2.0
224,0,val,V43,1.882,0.0,4.0,5.0
225,0,val,V252,1.807,0.0,4.0,6.0
