,epoch,step_label,file_name,losses,accs,preds,Class
0,0,val,112,3.178,0.0,2.0,4.0
1,0,val,134,1.973,0.0,2.0,7.0
2,0,val,82,2.264,0.0,0.0,6.0
3,0,val,129,3.297,0.0,0.0,4.0
4,0,val,271,3.963,0.0,0.0,1.0
5,0,val,167,1.969,0.0,0.0,7.0
6,0,train,243,3.014,0.0,5.0,6.0
7,0,train,35,2.498,0.0,5.0,4.0
8,0,train,166,1.798,0.0,2.0,0.0
9,0,train,182,1.152,1.0,5.0,5.0
10,0,train,160,1.865,0.0,0.0,7.0
11,0,train,57,2.517,0.0,2.0,0.0
12,0,train,191,1.987,0.0,5.0,7.0
13,0,train,22,1.589,1.0,2.0,2.0
14,0,train,223,2.5,0.0,5.0,3.0
15,0,train,120,1.981,0.0,5.0,7.0
16,0,train,132,1.878,0.0,5.0,7.0
17,0,train,147,2.446,0.0,5.0,4.0
18,0,train,51,2.014,0.0,2.0,7.0
19,0,train,157,2.019,0.0,3.0,7.0
20,0,train,264,2.694,0.0,5.0,6.0
21,0,train,131,1.687,0.0,5.0,0.0
22,0,train,138,2.8,0.0,5.0,6.0
23,0,train,189,1.19,0.0,2.0,5.0
24,0,train,135,1.04,1.0,5.0,5.0
25,0,train,176,5.357,0.0,5.0,3.0
26,0,train,62,2.627,0.0,2.0,6.0
27,0,train,83,1.201,0.0,3.0,5.0
28,0,train,126,1.192,0.0,2.0,5.0
29,0,train,241,2.69,0.0,0.0,4.0
30,0,train,78,2.686,0.0,0.0,4.0
31,0,train,140,3.995,0.0,5.0,1.0
32,0,train,227,1.554,1.0,2.0,2.0
33,0,train,61,1.039,1.0,5.0,5.0
34,0,train,104,1.542,0.0,5.0,2.0
35,0,train,24,3.801,0.0,5.0,1.0
36,0,train,139,3.739,0.0,5.0,1.0
37,0,train,9,1.017,0.0,2.0,5.0
38,0,train,137,1.712,0.0,5.0,7.0
39,0,train,10,1.721,0.0,2.0,0.0
40,0,train,99,1.345,0.0,5.0,6.0
41,0,train,186,1.535,1.0,2.0,2.0
42,0,train,249,2.663,0.0,0.0,4.0
43,0,train,145,1.723,0.0,5.0,7.0
44,0,train,12,3.497,0.0,2.0,1.0
45,0,train,74,0.959,1.0,5.0,5.0
46,0,train,256,2.723,0.0,2.0,5.0
47,0,train,155,0.874,1.0,5.0,5.0
48,0,train,253,1.841,0.0,5.0,7.0
49,0,train,248,1.7,1.0,0.0,0.0
50,0,train,84,4.709,0.0,5.0,3.0
51,0,train,124,1.723,0.0,5.0,7.0
52,0,train,128,2.38,0.0,5.0,6.0
53,0,train,97,1.26,1.0,2.0,2.0
54,0,train,233,2.713,0.0,2.0,1.0
55,0,train,15,1.89,0.0,5.0,7.0
56,0,train,8,1.019,1.0,5.0,5.0
57,0,train,232,3.972,0.0,5.0,1.0
58,0,train,14,2.713,0.0,2.0,5.0
59,0,train,13,3.425,0.0,5.0,2.0
60,0,train,85,4.014,0.0,5.0,1.0
61,0,train,174,3.076,0.0,2.0,6.0
62,0,train,261,1.998,0.0,5.0,7.0
63,0,train,36,1.483,1.0,2.0,2.0
64,0,train,59,2.504,0.0,5.0,4.0
65,0,train,56,2.703,0.0,5.0,6.0
66,0,train,106,3.09,0.0,0.0,1.0
67,0,train,235,2.717,0.0,5.0,4.0
68,0,train,60,2.286,0.0,5.0,0.0
69,0,train,71,2.455,0.0,5.0,6.0
70,0,train,240,2.613,0.0,1.0,6.0
71,0,train,37,1.897,0.0,2.0,0.0
72,0,train,34,5.074,0.0,2.0,3.0
73,0,train,7,1.744,0.0,5.0,0.0
74,0,train,98,4.726,0.0,5.0,3.0
75,0,train,95,1.532,1.0,2.0,2.0
76,0,train,25,1.803,1.0,1.0,1.0
77,0,train,204,4.638,0.0,5.0,3.0
78,0,train,273,2.776,0.0,5.0,6.0
79,0,train,212,2.498,0.0,2.0,4.0
80,0,train,87,4.73,0.0,5.0,3.0
81,0,train,93,3.356,0.0,5.0,1.0
82,0,train,114,1.253,0.0,1.0,2.0
83,0,train,171,2.736,0.0,5.0,4.0
84,0,train,199,1.843,0.0,1.0,7.0
85,0,train,142,1.883,0.0,5.0,7.0
86,0,train,207,2.59,0.0,5.0,6.0
87,0,train,206,1.367,0.0,2.0,6.0
88,0,train,77,3.476,0.0,5.0,1.0
89,0,train,218,2.557,0.0,5.0,6.0
90,0,train,275,2.646,0.0,5.0,4.0
91,0,train,221,3.605,0.0,1.0,3.0
92,0,train,164,1.92,0.0,5.0,7.0
93,0,train,122,0.827,1.0,5.0,5.0
94,0,train,18,1.866,0.0,1.0,7.0
95,0,train,6,2.519,0.0,5.0,0.0
96,0,train,23,1.89,0.0,1.0,7.0
97,0,train,116,4.655,0.0,5.0,3.0
98,0,train,125,1.829,0.0,5.0,7.0
99,0,train,245,5.037,0.0,5.0,3.0
100,0,train,178,1.683,0.0,5.0,0.0
101,0,train,27,1.99,0.0,2.0,7.0
102,0,train,70,1.772,0.0,5.0,0.0
103,0,train,209,2.307,0.0,1.0,6.0
104,0,train,67,1.026,1.0,5.0,5.0
105,0,train,193,2.73,0.0,1.0,4.0
106,0,train,215,2.252,0.0,5.0,4.0
107,0,train,42,3.51,0.0,5.0,2.0
108,0,train,175,1.78,0.0,5.0,7.0
109,0,train,123,1.983,0.0,5.0,7.0
110,0,train,3,4.193,0.0,1.0,0.0
111,0,train,203,2.768,0.0,3.0,4.0
112,0,train,47,1.729,0.0,5.0,7.0
113,0,train,96,1.699,1.0,2.0,2.0
114,0,train,94,3.029,0.0,1.0,6.0
115,0,train,172,3.561,0.0,5.0,1.0
116,0,train,65,2.868,0.0,1.0,5.0
117,0,train,267,1.747,0.0,5.0,7.0
118,0,train,163,1.257,0.0,5.0,6.0
119,0,train,107,1.563,1.0,2.0,2.0
120,0,train,80,0.794,1.0,5.0,5.0
121,0,train,105,1.257,0.0,1.0,2.0
122,0,train,251,1.441,1.0,2.0,2.0
123,0,train,103,2.918,0.0,1.0,5.0
124,0,train,117,4.617,0.0,5.0,3.0
125,0,train,247,4.643,0.0,5.0,3.0
126,0,train,127,1.755,0.0,5.0,7.0
127,0,train,113,3.609,0.0,5.0,1.0
128,0,train,20,3.667,0.0,2.0,1.0
129,0,train,28,1.976,0.0,3.0,7.0
130,0,train,262,1.709,0.0,5.0,7.0
131,0,train,217,2.639,0.0,5.0,6.0
132,0,train,58,0.774,1.0,5.0,5.0
133,0,train,195,1.592,0.0,1.0,2.0
134,0,train,136,1.712,0.0,5.0,7.0
135,0,train,39,1.846,0.0,5.0,7.0
136,0,train,162,1.708,0.0,5.0,7.0
137,0,train,231,1.839,1.0,1.0,1.0
138,0,train,102,4.219,0.0,1.0,0.0
139,0,train,277,1.962,0.0,5.0,3.0
140,0,train,272,2.318,0.0,5.0,6.0
141,0,train,100,1.721,1.0,1.0,1.0
142,0,train,150,0.765,1.0,5.0,5.0
143,0,train,210,2.226,0.0,5.0,4.0
144,0,train,46,3.638,0.0,5.0,1.0
145,0,train,38,1.459,0.0,5.0,0.0
146,0,train,101,2.678,0.0,1.0,0.0
147,0,train,200,1.843,0.0,2.0,7.0
148,0,train,40,2.122,0.0,1.0,7.0
149,0,train,64,2.149,0.0,5.0,4.0
150,0,train,90,1.25,0.0,3.0,5.0
151,0,train,119,3.055,0.0,5.0,0.0
152,0,train,201,2.522,0.0,5.0,4.0
153,0,train,110,0.791,1.0,5.0,5.0
154,0,train,276,4.712,0.0,5.0,3.0
155,0,train,50,1.589,1.0,2.0,2.0
156,0,train,192,2.684,0.0,1.0,4.0
