,epoch,step_label,file_name,losses,accs,preds,Class
0,0,val,V168,1.184,0.0,5.0,7.0
1,0,val,V268,2.763,0.0,5.0,0.0
2,0,train,V162,1.263,0.0,4.0,7.0
3,0,train,V232,2.49,0.0,7.0,1.0
4,0,train,V47,1.153,1.0,7.0,7.0
5,0,train,V126,1.835,0.0,7.0,5.0
6,0,train,V100,2.342,0.0,7.0,1.0
7,0,train,V119,2.688,0.0,7.0,0.0
8,0,train,V257,1.041,1.0,7.0,7.0
9,0,train,V27,1.101,0.0,1.0,7.0
10,0,train,V36,2.641,0.0,1.0,2.0
11,0,train,V97,2.605,0.0,7.0,2.0
12,0,train,V78,2.604,0.0,7.0,4.0
13,0,train,V209,1.992,0.0,7.0,6.0
14,0,train,V215,2.649,0.0,7.0,4.0
15,0,train,V218,1.985,0.0,7.0,6.0
16,0,train,V95,2.373,0.0,1.0,2.0
17,0,train,V57,2.564,0.0,7.0,0.0
18,0,train,V230,2.284,0.0,1.0,2.0
19,0,train,V10,2.531,0.0,1.0,0.0
20,0,train,V13,2.194,0.0,1.0,2.0
21,0,train,V60,2.438,0.0,7.0,0.0
22,0,train,V212,2.52,0.0,7.0,4.0
23,0,train,V42,2.092,1.0,2.0,2.0
24,0,train,V59,2.509,0.0,2.0,4.0
25,0,train,V223,4.065,0.0,2.0,3.0
26,0,train,V87,4.043,0.0,0.0,3.0
27,0,train,V175,1.182,0.0,0.0,7.0
28,0,train,V243,2.123,0.0,2.0,6.0
29,0,train,V240,2.121,0.0,2.0,6.0
30,0,train,V61,2.115,0.0,2.0,5.0
31,0,train,V8,2.13,0.0,2.0,5.0
32,0,train,V191,1.22,0.0,2.0,7.0
33,0,train,V64,2.445,0.0,2.0,4.0
34,0,train,V233,2.48,0.0,2.0,1.0
35,0,train,V113,2.499,0.0,2.0,1.0
36,0,train,V207,2.006,0.0,2.0,6.0
37,0,train,V65,2.036,0.0,2.0,5.0
38,0,train,V136,1.235,0.0,2.0,7.0
39,0,train,V34,3.74,0.0,2.0,3.0
40,0,train,V208,1.972,0.0,2.0,5.0
41,0,train,V204,3.528,0.0,2.0,3.0
42,0,train,V231,2.384,0.0,2.0,1.0
43,0,train,V153,1.904,0.0,2.0,5.0
44,0,train,V251,2.122,1.0,2.0,2.0
45,0,train,V46,2.367,0.0,2.0,1.0
46,0,train,V108,2.306,0.0,2.0,1.0
47,0,train,V244,2.344,0.0,2.0,4.0
48,0,train,V23,1.309,0.0,2.0,7.0
49,0,train,V277,3.324,0.0,1.0,3.0
50,0,train,V104,2.127,0.0,1.0,2.0
51,0,train,V40,1.346,0.0,1.0,7.0
52,0,train,V248,2.711,0.0,1.0,0.0
53,0,train,V24,2.169,1.0,1.0,1.0
54,0,train,V71,1.989,0.0,1.0,6.0
55,0,train,V160,1.291,0.0,3.0,7.0
56,0,train,V275,2.375,0.0,1.0,4.0
57,0,train,V110,1.841,0.0,1.0,5.0
58,0,train,V206,1.992,0.0,1.0,6.0
59,0,train,V273,1.936,0.0,1.0,6.0
60,0,train,V106,2.098,1.0,1.0,1.0
61,0,train,V272,1.877,0.0,1.0,6.0
62,0,train,V39,1.345,0.0,1.0,7.0
63,0,train,V28,1.34,0.0,1.0,7.0
64,0,train,V172,2.27,1.0,1.0,1.0
65,0,train,V137,1.277,0.0,1.0,7.0
66,0,train,V132,1.272,0.0,1.0,7.0
67,0,train,V157,1.251,0.0,1.0,7.0
68,0,train,V38,2.779,0.0,1.0,0.0
69,0,train,V178,2.794,0.0,1.0,0.0
70,0,train,V14,1.932,0.0,1.0,5.0
71,0,train,V226,1.976,0.0,1.0,5.0
72,0,train,V98,3.368,0.0,1.0,3.0
73,0,train,V189,1.92,0.0,1.0,5.0
74,0,train,V150,1.931,0.0,1.0,5.0
75,0,train,V188,1.178,0.0,1.0,7.0
76,0,train,V26,1.838,0.0,1.0,5.0
77,0,train,V66,2.539,0.0,1.0,4.0
