,epoch,step_label,file_name,losses,accs,preds,Class
0,0,val,V112,1.601,1.0,4.0,4.0
1,0,val,V252,3.07,0.0,4.0,6.0
2,0,train,V232,4.136,0.0,3.0,1.0
3,0,train,V100,3.928,0.0,3.0,1.0
4,0,train,V131,3.963,0.0,3.0,0.0
5,0,train,V78,1.676,0.0,3.0,4.0
6,0,train,V102,3.468,0.0,3.0,0.0
7,0,train,V39,1.018,0.0,3.0,7.0
8,0,train,V155,2.653,0.0,3.0,5.0
9,0,train,V36,3.463,0.0,3.0,2.0
10,0,train,V58,2.569,0.0,3.0,5.0
11,0,train,V218,2.65,0.0,3.0,6.0
12,0,train,V132,1.171,0.0,3.0,7.0
13,0,train,V65,2.012,0.0,3.0,5.0
14,0,train,V94,2.585,0.0,3.0,6.0
15,0,train,V9,1.691,0.0,3.0,5.0
16,0,train,V170,1.092,0.0,3.0,7.0
17,0,train,V66,2.401,0.0,3.0,4.0
18,0,train,V199,1.279,0.0,3.0,7.0
19,0,train,V75,2.594,0.0,3.0,6.0
20,0,train,V166,3.889,0.0,4.0,0.0
21,0,train,V56,2.667,0.0,4.0,6.0
22,0,train,V201,1.452,0.0,3.0,4.0
23,0,train,V128,2.41,0.0,3.0,6.0
24,0,train,V55,3.477,0.0,3.0,0.0
25,0,train,V178,2.558,0.0,3.0,0.0
26,0,train,V158,1.449,0.0,0.0,6.0
27,0,train,V46,3.977,0.0,0.0,1.0
28,0,train,V120,1.02,0.0,3.0,7.0
29,0,train,V244,3.191,0.0,3.0,4.0
30,0,train,V125,1.197,0.0,0.0,7.0
31,0,train,V34,2.944,0.0,0.0,3.0
32,0,train,V122,2.335,0.0,3.0,5.0
33,0,train,V272,2.476,0.0,3.0,6.0
34,0,train,V51,0.999,0.0,3.0,7.0
35,0,train,V251,3.876,0.0,3.0,2.0
36,0,train,V85,3.421,0.0,0.0,1.0
37,0,train,V90,2.593,0.0,0.0,5.0
38,0,train,V93,3.32,0.0,0.0,1.0
39,0,train,V106,3.168,0.0,0.0,1.0
40,0,train,V54,2.53,0.0,0.0,6.0
41,0,train,V193,2.597,0.0,0.0,4.0
42,0,train,V15,1.051,0.0,3.0,7.0
43,0,train,V108,3.531,0.0,3.0,1.0
44,0,train,V101,3.589,0.0,3.0,0.0
45,0,train,V25,3.65,0.0,4.0,1.0
46,0,train,V3,1.998,0.0,3.0,0.0
47,0,train,V241,1.444,0.0,3.0,4.0
48,0,train,V236,2.131,0.0,1.0,4.0
49,0,train,V235,1.43,0.0,3.0,4.0
50,0,train,V113,3.722,0.0,4.0,1.0
51,0,train,V20,1.676,1.0,1.0,1.0
52,0,train,V70,4.148,0.0,4.0,0.0
53,0,train,V104,3.668,0.0,4.0,2.0
54,0,train,V147,1.36,1.0,4.0,4.0
55,0,train,V5,1.204,0.0,3.0,7.0
56,0,train,V215,1.583,1.0,4.0,4.0
57,0,train,V71,2.134,0.0,4.0,6.0
58,0,train,V119,3.887,0.0,3.0,0.0
59,0,train,V26,2.819,0.0,4.0,5.0
60,0,train,V206,2.1,0.0,4.0,6.0
61,0,train,V186,3.655,0.0,4.0,2.0
62,0,train,V260,2.647,0.0,4.0,5.0
63,0,train,V160,1.138,0.0,4.0,7.0
64,0,train,V10,3.807,0.0,4.0,0.0
65,0,train,V264,1.704,0.0,4.0,6.0
66,0,train,V107,3.623,0.0,4.0,2.0
67,0,train,V117,2.514,0.0,4.0,3.0
68,0,train,V248,3.519,0.0,4.0,0.0
69,0,train,V208,2.778,0.0,3.0,5.0
70,0,train,V114,3.38,0.0,4.0,2.0
71,0,train,V22,3.277,0.0,4.0,2.0
72,0,train,V182,2.79,0.0,4.0,5.0
73,0,train,V98,4.599,0.0,4.0,3.0
74,0,train,V35,1.006,1.0,4.0,4.0
75,0,train,V200,1.103,0.0,4.0,7.0
76,0,train,V143,1.846,0.0,4.0,6.0
77,0,train,V99,1.902,0.0,4.0,6.0
78,0,train,V123,1.336,0.0,3.0,7.0
79,0,train,V277,4.539,0.0,4.0,3.0
80,0,train,V96,3.163,0.0,4.0,2.0
81,0,train,V126,2.424,0.0,4.0,5.0
82,0,train,V49,1.05,0.0,4.0,7.0
83,0,train,V223,3.03,0.0,4.0,3.0
84,0,train,V8,2.415,0.0,4.0,5.0
85,0,train,V7,3.409,0.0,4.0,0.0
86,0,train,V209,2.798,0.0,4.0,6.0
87,0,train,V176,1.814,1.0,3.0,3.0
88,0,train,V97,3.425,0.0,4.0,2.0
89,0,train,V105,3.202,0.0,4.0,2.0
90,0,train,V191,1.246,0.0,4.0,7.0
91,0,train,V253,1.129,0.0,4.0,7.0
92,0,train,V149,1.247,0.0,4.0,7.0
93,0,train,V145,1.157,0.0,4.0,7.0
94,0,train,V64,1.08,1.0,4.0,4.0
95,0,train,V226,2.433,0.0,4.0,5.0
96,0,train,V203,1.229,1.0,4.0,4.0
97,0,train,V233,3.373,0.0,4.0,1.0
98,0,train,V255,1.177,0.0,3.0,7.0
99,0,train,V127,1.12,0.0,4.0,7.0
100,0,train,V80,2.522,0.0,4.0,5.0
101,0,train,V140,3.303,0.0,3.0,1.0
102,0,train,V67,1.828,0.0,3.0,5.0
103,0,train,V110,0.991,0.0,4.0,5.0
104,0,train,V240,2.793,0.0,4.0,6.0
105,0,train,V249,1.275,1.0,4.0,4.0
