,epoch,step_label,file_name,losses,accs,preds,Class
0,0,val,V11,0.475,1.0,0.0,0.0
1,0,val,V16,94203376.0,0.0,0.0,1.0
2,0,train,V135,126716512.0,0.0,0.0,1.0
3,0,train,V101,4.025,0.0,1.0,0.0
4,0,train,V27,439821.5,1.0,1.0,1.0
5,0,train,V13,6.398,0.0,1.0,0.0
6,0,train,V47,392879.25,1.0,1.0,1.0
7,0,train,V61,234517.594,1.0,1.0,1.0
8,0,train,V178,9.264,0.0,1.0,0.0
9,0,train,V240,30280.227,1.0,1.0,1.0
10,0,train,V46,10.197,0.0,1.0,0.0
11,0,train,V117,10.357,0.0,1.0,0.0
12,0,train,V85,10.994,0.0,1.0,0.0
13,0,train,V150,8451.182,1.0,1.0,1.0
14,0,train,V84,11.488,0.0,1.0,0.0
15,0,train,V233,11.951,0.0,1.0,0.0
